epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
22,0.382+-0.009,1.065+-0.092,0.631+-0.036,0.985+-0.002,0.631+-0.036,0.561+-0.026,0.632+-0.03
23,0.368+-0.03,1.079+-0.068,0.629+-0.026,0.986+-0.002,0.629+-0.026,0.558+-0.024,0.634+-0.024
24,0.373+-0.024,1.077+-0.031,0.633+-0.008,0.984+-0.002,0.633+-0.008,0.554+-0.016,0.632+-0.008
25,0.364+-0.019,1.082+-0.081,0.627+-0.024,0.986+-0.002,0.627+-0.024,0.558+-0.015,0.634+-0.022
26,0.364+-0.022,1.077+-0.056,0.626+-0.019,0.986+-0.002,0.626+-0.019,0.553+-0.018,0.63+-0.019
27,0.357+-0.018,1.107+-0.085,0.62+-0.024,0.987+-0.003,0.62+-0.024,0.555+-0.03,0.626+-0.019
28,0.356+-0.022,1.087+-0.046,0.625+-0.018,0.987+-0.002,0.625+-0.018,0.564+-0.024,0.629+-0.023
29,0.351+-0.03,1.087+-0.023,0.632+-0.019,0.984+-0.002,0.632+-0.019,0.563+-0.015,0.636+-0.017
30,0.336+-0.006,1.172+-0.122,0.603+-0.033,0.985+-0.003,0.603+-0.033,0.543+-0.032,0.604+-0.041
31,0.345+-0.032,1.194+-0.06,0.599+-0.006,0.985+-0.001,0.599+-0.006,0.545+-0.012,0.599+-0.005
32,0.358+-0.021,1.174+-0.093,0.612+-0.038,0.984+-0.001,0.612+-0.038,0.55+-0.019,0.608+-0.041
33,0.342+-0.009,1.143+-0.079,0.614+-0.031,0.986+-0.004,0.614+-0.031,0.55+-0.036,0.622+-0.031
34,0.357+-0.017,1.103+-0.029,0.622+-0.011,0.987+-0.001,0.622+-0.011,0.559+-0.017,0.626+-0.008
35,0.336+-0.015,1.142+-0.107,0.617+-0.038,0.985+-0.004,0.617+-0.038,0.554+-0.034,0.623+-0.035
36,0.346+-0.021,1.091+-0.04,0.63+-0.007,0.986+-0.0,0.63+-0.007,0.558+-0.011,0.635+-0.01
37,0.345+-0.029,1.072+-0.044,0.646+-0.009,0.987+-0.001,0.646+-0.009,0.568+-0.008,0.649+-0.009
38,0.337+-0.039,1.053+-0.035,0.649+-0.021,0.988+-0.001,0.649+-0.021,0.567+-0.016,0.651+-0.015
39,0.33+-0.024,1.049+-0.022,0.651+-0.009,0.986+-0.002,0.651+-0.009,0.573+-0.014,0.654+-0.008
40,0.352+-0.023,1.14+-0.054,0.624+-0.021,0.985+-0.002,0.624+-0.021,0.553+-0.015,0.627+-0.014
41,0.324+-0.014,1.033+-0.015,0.647+-0.012,0.986+-0.001,0.647+-0.012,0.565+-0.016,0.649+-0.009
42,0.335+-0.028,1.05+-0.033,0.643+-0.015,0.987+-0.001,0.643+-0.015,0.563+-0.013,0.646+-0.013
43,0.333+-0.017,1.092+-0.092,0.637+-0.023,0.987+-0.001,0.637+-0.023,0.562+-0.025,0.637+-0.024
44,0.335+-0.01,1.215+-0.064,0.597+-0.018,0.985+-0.002,0.597+-0.018,0.541+-0.009,0.597+-0.022
45,0.337+-0.016,1.19+-0.054,0.603+-0.012,0.986+-0.003,0.603+-0.012,0.542+-0.016,0.608+-0.014
46,0.319+-0.017,1.16+-0.056,0.61+-0.014,0.986+-0.002,0.61+-0.014,0.555+-0.019,0.612+-0.014
47,0.317+-0.016,1.096+-0.062,0.634+-0.022,0.986+-0.001,0.634+-0.022,0.563+-0.01,0.638+-0.02
48,0.321+-0.009,1.228+-0.101,0.598+-0.023,0.986+-0.002,0.598+-0.023,0.544+-0.012,0.604+-0.033
49,0.319+-0.004,1.085+-0.008,0.643+-0.009,0.986+-0.001,0.643+-0.009,0.566+-0.02,0.647+-0.007
50,0.274+-0.01,1.09+-0.011,0.637+-0.002,0.987+-0.001,0.637+-0.002,0.57+-0.014,0.64+-0.003
51,0.203+-0.01,1.019+-0.017,0.664+-0.007,0.988+-0.001,0.664+-0.007,0.588+-0.007,0.667+-0.006
52,0.145+-0.006,0.986+-0.029,0.691+-0.006,0.988+-0.001,0.691+-0.006,0.609+-0.005,0.69+-0.007
53,0.108+-0.011,0.968+-0.04,0.691+-0.007,0.989+-0.002,0.691+-0.007,0.612+-0.017,0.69+-0.007
54,0.07+-0.005,0.956+-0.039,0.704+-0.009,0.988+-0.001,0.704+-0.009,0.618+-0.016,0.7+-0.01
55,0.058+-0.003,0.968+-0.033,0.707+-0.009,0.989+-0.002,0.707+-0.009,0.626+-0.005,0.704+-0.007
56,0.045+-0.003,0.952+-0.037,0.714+-0.002,0.988+-0.003,0.714+-0.002,0.627+-0.005,0.71+-0.002
57,0.034+-0.002,0.94+-0.018,0.717+-0.002,0.988+-0.002,0.717+-0.002,0.633+-0.019,0.714+-0.004
58,0.026+-0.001,0.951+-0.017,0.72+-0.001,0.988+-0.002,0.72+-0.001,0.631+-0.013,0.717+-0.002
59,0.019+-0.002,0.967+-0.038,0.725+-0.006,0.988+-0.002,0.725+-0.006,0.631+-0.011,0.719+-0.008
60,0.016+-0.001,0.958+-0.02,0.722+-0.004,0.988+-0.002,0.722+-0.004,0.627+-0.007,0.716+-0.003
61,0.011+-0.002,0.975+-0.025,0.724+-0.003,0.989+-0.003,0.724+-0.003,0.637+-0.005,0.72+-0.003
62,0.009+-0.001,0.982+-0.026,0.728+-0.003,0.989+-0.002,0.728+-0.003,0.639+-0.011,0.723+-0.003
63,0.008+-0.001,0.988+-0.031,0.73+-0.005,0.988+-0.002,0.73+-0.005,0.636+-0.015,0.725+-0.007
64,0.007+-0.001,0.989+-0.027,0.731+-0.004,0.989+-0.001,0.731+-0.004,0.637+-0.012,0.727+-0.006
65,0.008+-0.002,0.999+-0.023,0.73+-0.003,0.989+-0.001,0.73+-0.003,0.633+-0.01,0.725+-0.004
66,0.005+-0.001,1.009+-0.019,0.728+-0.002,0.989+-0.002,0.728+-0.002,0.635+-0.008,0.724+-0.003
67,0.005+-0.001,1.007+-0.032,0.729+-0.004,0.989+-0.002,0.729+-0.004,0.637+-0.001,0.724+-0.004
68,0.005+-0.001,1.008+-0.034,0.727+-0.003,0.989+-0.002,0.727+-0.003,0.636+-0.002,0.723+-0.004
69,0.004+-0.001,1.006+-0.036,0.731+-0.002,0.989+-0.002,0.731+-0.002,0.637+-0.002,0.727+-0.002
70,0.003+-0.001,1.013+-0.026,0.731+-0.004,0.989+-0.002,0.731+-0.004,0.636+-0.008,0.726+-0.005
71,0.003+-0.0,1.018+-0.027,0.732+-0.003,0.988+-0.002,0.732+-0.003,0.637+-0.003,0.727+-0.004
72,0.003+-0.001,1.024+-0.029,0.731+-0.002,0.988+-0.003,0.731+-0.002,0.636+-0.01,0.727+-0.003
73,0.003+-0.001,1.019+-0.03,0.732+-0.003,0.99+-0.002,0.732+-0.003,0.639+-0.004,0.727+-0.004
74,0.002+-0.001,1.02+-0.03,0.732+-0.005,0.989+-0.001,0.732+-0.005,0.642+-0.004,0.727+-0.005
75,0.002+-0.0,1.022+-0.034,0.734+-0.003,0.989+-0.002,0.734+-0.003,0.639+-0.003,0.73+-0.003
76,0.002+-0.0,1.021+-0.029,0.735+-0.002,0.989+-0.001,0.735+-0.002,0.64+-0.004,0.73+-0.002
77,0.002+-0.0,1.033+-0.029,0.735+-0.002,0.989+-0.001,0.735+-0.002,0.638+-0.008,0.73+-0.003
78,0.002+-0.0,1.029+-0.034,0.732+-0.003,0.989+-0.002,0.732+-0.003,0.637+-0.006,0.727+-0.003
79,0.002+-0.0,1.035+-0.023,0.734+-0.006,0.989+-0.002,0.734+-0.006,0.64+-0.007,0.729+-0.006
80,0.002+-0.0,1.026+-0.022,0.734+-0.003,0.989+-0.002,0.734+-0.003,0.642+-0.004,0.729+-0.003
81,0.002+-0.001,1.025+-0.027,0.734+-0.003,0.989+-0.002,0.734+-0.003,0.644+-0.002,0.73+-0.004
82,0.002+-0.0,1.033+-0.018,0.735+-0.002,0.989+-0.001,0.735+-0.002,0.642+-0.004,0.73+-0.003
83,0.002+-0.0,1.038+-0.026,0.734+-0.003,0.988+-0.001,0.734+-0.003,0.642+-0.003,0.73+-0.004
84,0.001+-0.001,1.047+-0.026,0.737+-0.001,0.989+-0.001,0.737+-0.001,0.645+-0.006,0.732+-0.002
85,0.002+-0.0,1.043+-0.031,0.735+-0.004,0.989+-0.001,0.735+-0.004,0.642+-0.004,0.73+-0.004
86,0.002+-0.001,1.044+-0.027,0.733+-0.004,0.989+-0.002,0.733+-0.004,0.634+-0.003,0.729+-0.004
87,0.001+-0.0,1.046+-0.033,0.733+-0.004,0.989+-0.001,0.733+-0.004,0.643+-0.004,0.729+-0.004
88,0.001+-0.0,1.045+-0.025,0.735+-0.002,0.99+-0.002,0.735+-0.002,0.637+-0.004,0.731+-0.001
89,0.001+-0.0,1.049+-0.03,0.734+-0.002,0.989+-0.002,0.734+-0.002,0.644+-0.003,0.73+-0.002
90,0.001+-0.001,1.049+-0.027,0.734+-0.003,0.989+-0.002,0.734+-0.003,0.638+-0.006,0.729+-0.004
91,0.001+-0.0,1.05+-0.032,0.734+-0.003,0.989+-0.002,0.734+-0.003,0.644+-0.01,0.73+-0.004
92,0.001+-0.0,1.053+-0.021,0.737+-0.002,0.989+-0.001,0.737+-0.002,0.642+-0.002,0.732+-0.002
93,0.001+-0.0,1.05+-0.028,0.737+-0.002,0.989+-0.002,0.737+-0.002,0.645+-0.005,0.732+-0.003
94,0.001+-0.0,1.048+-0.023,0.736+-0.002,0.989+-0.001,0.736+-0.002,0.648+-0.006,0.732+-0.002
95,0.001+-0.0,1.057+-0.032,0.736+-0.004,0.989+-0.002,0.736+-0.004,0.64+-0.009,0.731+-0.005
96,0.001+-0.0,1.061+-0.026,0.737+-0.005,0.99+-0.002,0.737+-0.005,0.645+-0.004,0.732+-0.005
97,0.001+-0.0,1.059+-0.026,0.737+-0.003,0.989+-0.002,0.737+-0.003,0.645+-0.005,0.732+-0.003
98,0.001+-0.0,1.057+-0.025,0.737+-0.001,0.989+-0.001,0.737+-0.001,0.644+-0.003,0.732+-0.001
99,0.001+-0.0,1.07+-0.025,0.736+-0.001,0.989+-0.002,0.736+-0.001,0.644+-0.003,0.731+-0.002
