epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
59,0.421+-0.013,1.155+-0.065,0.613+-0.019,0.986+-0.001,0.613+-0.019,0.55+-0.021,0.618+-0.016
60,0.428+-0.032,1.184+-0.118,0.619+-0.026,0.985+-0.004,0.619+-0.026,0.545+-0.025,0.626+-0.025
61,0.415+-0.019,1.15+-0.024,0.622+-0.011,0.986+-0.002,0.622+-0.011,0.556+-0.007,0.628+-0.015
62,0.42+-0.01,1.112+-0.033,0.631+-0.017,0.985+-0.001,0.631+-0.017,0.562+-0.007,0.634+-0.017
63,0.406+-0.01,1.135+-0.051,0.63+-0.018,0.984+-0.002,0.63+-0.018,0.554+-0.006,0.638+-0.018
64,0.414+-0.028,1.095+-0.055,0.641+-0.006,0.987+-0.002,0.641+-0.006,0.562+-0.01,0.643+-0.011
65,0.413+-0.016,1.212+-0.198,0.607+-0.052,0.986+-0.003,0.607+-0.052,0.548+-0.038,0.612+-0.057
66,0.434+-0.042,1.105+-0.057,0.645+-0.017,0.987+-0.003,0.645+-0.017,0.564+-0.018,0.647+-0.011
67,0.454+-0.039,1.209+-0.247,0.624+-0.065,0.984+-0.003,0.624+-0.065,0.55+-0.037,0.623+-0.067
68,0.455+-0.033,1.344+-0.241,0.585+-0.064,0.981+-0.006,0.585+-0.064,0.528+-0.04,0.589+-0.066
69,0.429+-0.003,1.12+-0.094,0.63+-0.023,0.986+-0.001,0.63+-0.023,0.559+-0.012,0.635+-0.022
70,0.427+-0.041,1.141+-0.085,0.628+-0.016,0.986+-0.001,0.628+-0.016,0.551+-0.008,0.636+-0.013
71,0.42+-0.025,1.115+-0.091,0.632+-0.027,0.987+-0.002,0.632+-0.027,0.562+-0.012,0.633+-0.03
72,0.43+-0.021,1.183+-0.144,0.618+-0.035,0.986+-0.002,0.618+-0.035,0.554+-0.016,0.62+-0.043
73,0.412+-0.019,1.138+-0.07,0.628+-0.012,0.986+-0.001,0.628+-0.012,0.557+-0.014,0.637+-0.011
74,0.433+-0.04,1.207+-0.08,0.613+-0.022,0.985+-0.002,0.613+-0.022,0.548+-0.013,0.617+-0.022
75,0.435+-0.014,1.153+-0.056,0.626+-0.011,0.987+-0.002,0.626+-0.011,0.549+-0.018,0.634+-0.006
76,0.411+-0.025,1.121+-0.023,0.628+-0.004,0.986+-0.001,0.628+-0.004,0.562+-0.006,0.631+-0.005
77,0.406+-0.016,1.106+-0.034,0.638+-0.002,0.986+-0.001,0.638+-0.002,0.568+-0.007,0.644+-0.001
78,0.435+-0.008,1.197+-0.078,0.62+-0.027,0.984+-0.002,0.62+-0.027,0.552+-0.006,0.621+-0.026
79,0.441+-0.017,1.14+-0.058,0.637+-0.013,0.985+-0.002,0.637+-0.013,0.564+-0.018,0.644+-0.007
80,0.406+-0.019,1.089+-0.027,0.641+-0.008,0.987+-0.002,0.641+-0.008,0.564+-0.009,0.645+-0.01
81,0.417+-0.011,1.202+-0.143,0.615+-0.041,0.985+-0.001,0.615+-0.041,0.549+-0.019,0.615+-0.044
82,0.408+-0.01,1.184+-0.103,0.622+-0.032,0.986+-0.002,0.622+-0.032,0.553+-0.013,0.628+-0.033
83,0.427+-0.012,1.253+-0.031,0.604+-0.01,0.986+-0.001,0.604+-0.01,0.543+-0.009,0.608+-0.02
84,0.417+-0.009,1.096+-0.056,0.647+-0.025,0.986+-0.001,0.647+-0.025,0.561+-0.018,0.65+-0.023
85,0.403+-0.023,1.14+-0.098,0.632+-0.025,0.987+-0.002,0.632+-0.025,0.56+-0.009,0.638+-0.025
86,0.399+-0.024,1.178+-0.067,0.615+-0.024,0.987+-0.001,0.615+-0.024,0.555+-0.024,0.618+-0.029
87,0.404+-0.013,1.115+-0.019,0.64+-0.01,0.986+-0.001,0.64+-0.01,0.563+-0.008,0.647+-0.011
88,0.391+-0.009,1.13+-0.039,0.639+-0.003,0.986+-0.001,0.639+-0.003,0.561+-0.015,0.644+-0.002
89,0.395+-0.003,1.17+-0.072,0.633+-0.021,0.986+-0.001,0.633+-0.021,0.562+-0.012,0.639+-0.021
90,0.413+-0.017,1.132+-0.099,0.634+-0.029,0.987+-0.001,0.634+-0.029,0.564+-0.01,0.639+-0.028
91,0.396+-0.022,1.161+-0.109,0.631+-0.012,0.986+-0.002,0.631+-0.012,0.563+-0.005,0.637+-0.012
92,0.392+-0.014,1.158+-0.054,0.631+-0.015,0.987+-0.002,0.631+-0.015,0.56+-0.019,0.637+-0.014
93,0.401+-0.026,1.138+-0.036,0.635+-0.009,0.986+-0.001,0.635+-0.009,0.562+-0.005,0.641+-0.01
94,0.374+-0.019,1.191+-0.229,0.623+-0.058,0.985+-0.004,0.623+-0.058,0.553+-0.041,0.628+-0.054
95,0.401+-0.016,1.193+-0.144,0.612+-0.034,0.986+-0.003,0.612+-0.034,0.549+-0.013,0.615+-0.037
96,0.413+-0.031,1.185+-0.095,0.624+-0.021,0.984+-0.003,0.624+-0.021,0.554+-0.018,0.627+-0.02
97,0.415+-0.031,1.166+-0.096,0.624+-0.022,0.986+-0.001,0.624+-0.022,0.557+-0.015,0.63+-0.019
98,0.397+-0.015,1.11+-0.033,0.634+-0.02,0.987+-0.002,0.634+-0.02,0.56+-0.017,0.639+-0.021
99,0.408+-0.008,1.26+-0.21,0.6+-0.047,0.985+-0.003,0.6+-0.047,0.54+-0.038,0.609+-0.045
